time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010458349642	37.2153	12.1016	3.32583	0.620455	0.146834	radar	1.55411	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
1477010459349642	40.3019	13.4576	3.90213	0.233849	-0.203278	lidar	1.16048	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
1477010459349642	40.2304	13.4275	3.37893	0.192011	-0.273707	radar	1.58046	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
1477010460349642	42.7668	14.8204	3.34748	0.608003	0.171794	lidar	0.512424	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
1477010460349642	42.7423	14.8135	3.39438	0.593541	0.153255	radar	0.18571	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
1477010461349642	45.3432	16.5464	3.75231	0.551604	0.0244952	lidar	0.329363	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
1477010461349642	45.3853	16.5605	3.49374	0.577	0.0936613	radar	0.938103	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
1477010462349642	48.1496	17.2884	3.39324	0.122294	-0.25804	lidar	0.333752	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
1477010462349642	48.1244	17.2774	3.12006	0.0869876	-0.318281	radar	0.300582	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
1477010463349642	50.6187	19.0568	3.011	0.87856	0.398983	lidar	1.41174	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
1477010463349642	50.5997	19.037	3.24877	0.774463	0.247515	radar	0.371913	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
1477010464349642	53.708	19.9035	3.10208	0.0309811	-0.407098	lidar	1.607	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
1477010464349642	53.6743	19.8911	3.05259	0.0353463	-0.407579	radar	0.303016	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
1477010465349642	56.038	21.0776	2.68197	0.522926	0.171233	lidar	1.13002	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
1477010465349642	56.0093	21.0606	2.81129	0.479958	0.123317	radar	0.403851	55.867	20.985	55.9669	20.9874	2.56561	0.978022
1477010466349642	58.6476	21.7833	3.10738	0.0896254	-0.211067	lidar	0.543385	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
1477010466349642	58.6482	21.7849	3.1089	0.0903654	-0.210501	radar	0.0126544	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
1477010467349642	60.8772	22.7797	2.84808	0.476069	0.172892	lidar	0.459941	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
1477010467349642	60.8504	22.7682	2.85506	0.464321	0.162281	radar	0.218198	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
1477010468349642	63.3717	23.4101	3.0177	0.115293	-0.167332	lidar	0.366446	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
1477010468349642	63.4561	23.438	2.85038	0.0628764	-0.232204	radar	2.06526	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
1477010469349642	66.3163	23.9875	3.4055	0.320878	0.0865626	lidar	0.962304	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
1477010469349642	66.2186	23.9614	2.65629	0.336679	0.0865919	radar	2.62899	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
1477010470349642	68.2616	24.3621	2.64464	0.181365	-0.0673415	lidar	0.06172	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
1477010470349642	68.3488	24.3936	2.71275	0.18222	-0.0661591	radar	1.99186	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
1477010471349642	70.8158	24.8796	3.0289	0.256874	0.0238896	lidar	0.252015	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
1477010471349642	70.7804	24.8665	2.54023	0.243477	-0.00789509	radar	0.605066	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
1477010472349642	72.8905	24.7199	2.58461	-0.178827	-0.268893	lidar	0.174025	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
1477010472349642	72.9407	24.737	2.59403	-0.180896	-0.278627	radar	0.684372	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
1477010473349642	75.0022	25.246	2.20048	0.327295	0.214336	lidar	0.806278	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
1477010473349642	74.9906	25.2421	2.17782	0.323795	0.212145	radar	0.0348819	74.9748	25.1378	75.1062	25.1224	2.04114	0.0423626
1477010474349642	77.112	24.9446	2.31546	-0.426222	-0.392938	lidar	0.943314	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
1477010474349642	77.1365	24.9533	2.32738	-0.431269	-0.399392	radar	0.177501	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
1477010475349642	79.1017	25.016	1.78227	0.0794187	0.185932	lidar	1.43812	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
1477010475349642	79.1189	25.0147	1.87441	0.0974444	0.211059	radar	0.0645109	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
1477010476349642	80.801	24.8741	2.06934	-0.0291312	-0.0010491	lidar	0.156423	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
1477010476349642	80.8513	24.882	1.84362	-0.0882371	-0.0966076	radar	1.20093	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
1477010477349642	82.6029	24.6368	2.30513	-0.072754	-0.0239074	lidar	0.318603	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
1477010477349642	82.5697	24.6233	1.96634	-0.178119	-0.209121	radar	0.588335	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
1477010478349642	84.1643	24.544	2.06329	0.0121189	0.0356433	lidar	0.2175	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
1477010478349642	84.1575	24.5464	1.84993	-0.0241434	-0.0417068	radar	0.288598	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
1477010479349642	85.6365	23.8169	1.97893	-0.538647	-0.329158	lidar	0.229794	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
1477010479349642	85.6933	23.8317	2.03949	-0.52647	-0.328566	radar	0.8594	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
1477010480349642	86.9525	23.5072	1.27856	-0.305944	-0.00520308	lidar	0.809684	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
1477010480349642	87.072	23.5411	1.39287	-0.241965	0.0371976	radar	3.70996	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
1477010481349642	88.7832	22.7931	2.46847	-0.39876	-0.0800964	lidar	1.36276	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
1477010481349642	88.7023	22.7554	2.23713	-0.641338	-0.402107	radar	1.32264	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
1477010482349642	89.5296	22.2736	0.784186	-0.713934	-0.238351	lidar	2.17694	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
1477010482349642	89.6179	22.2744	1.06048	-0.547445	0.0332798	radar	1.58134	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
1477010483349642	90.4985	21.6679	1.39542	-0.43146	0.0873945	lidar	0.150413	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
1477010483349642	90.5702	21.685	1.44681	-0.392612	0.0817812	radar	1.74248	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
1477010484349642	91.7086	21.1155	1.66885	-0.284056	0.10007	lidar	0.0605253	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
1477010484349642	91.7432	21.1242	1.49387	-0.432539	-0.169322	radar	2.52485	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
1477010485349642	92.8528	20.942	1.40825	-0.0859991	0.140314	lidar	0.318331	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
1477010485349642	92.9067	20.9714	1.20672	-0.0676995	0.0748375	radar	2.71273	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
1477010486349642	93.4907	20.2406	0.77011	-0.807185	-0.412078	lidar	1.03314	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
1477010486349642	93.5716	20.283	1.10239	-0.547696	-0.0885781	radar	1.59136	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
1477010487349642	95.2527	19.6522	2.55223	0.119259	0.380063	lidar	3.50397	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
1477010487349642	95.0357	19.6594	1.61875	-0.01252	0.22433	radar	8.97904	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
1477010488349642	95.5269	19.7022	0.996243	0.218071	0.227729	lidar	0.659588	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
1477010488349642	95.5341	19.704	0.901629	0.217102	0.226297	radar	0.0568362	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
1477010489349642	96.2564	19.2054	0.805915	-0.821982	-0.511759	lidar	1.57268	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
1477010489349642	96.3045	19.2371	1.05046	-0.624923	-0.305594	radar	0.781162	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
1477010490349642	97.4821	18.719	1.81884	-0.138002	0.165371	lidar	1.58673	97.5286	18.727	97.45	18.506	0.868716	-0.503009
1477010490349642	97.4091	18.7265	1.4512	-0.282458	-0.0766798	radar	1.40823	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
1477010491349642	98.2166	18.3713	1.26558	-0.282518	-0.0350822	lidar	0.0404193	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
1477010491349642	98.2249	18.3746	1.1192	-0.348472	-0.146339	radar	0.474955	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
1477010492349642	99.0304	17.3755	1.54537	-1.09446	-0.489893	lidar	0.506229	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
1477010492349642	99.0407	17.4095	1.52122	-0.743459	-0.0524521	radar	0.679787	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
1477010493349642	99.9887	16.9635	1.04671	-0.403127	0.182572	lidar	0.652243	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
1477010493349642	100.065	16.9788	1.0727	-0.354253	0.195831	radar	1.79728	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
1477010494349642	101.181	16.537	1.63061	-0.142433	0.204646	lidar	0.379893	101.204	16.5368	101.065	16.497	0.991362	-0.513687
1477010494349642	101.141	16.5279	1.34025	-0.273911	0.0372399	radar	0.591485	101.169	16.4353	101.065	16.497	0.991362	-0.513687
1477010495349642	102.368	16.3927	1.7207	0.129581	0.248498	lidar	0.357458	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
1477010495349642	102.273	16.3856	1.26652	0.117474	0.233168	radar	1.79959	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
1477010496349642	103.015	15.3966	0.863645	-1.16262	-0.651747	lidar	2.41979	103.003	15.353	103.119	15.4967	1.11708	-0.508169
1477010496349642	102.965	15.4574	1.21026	-0.591815	0.0348878	radar	3.00023	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
1477010497349642	104.089	15.2478	1.36284	0.113933	0.442657	lidar	0.879876	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
1477010497349642	104.041	15.2408	1.30314	0.0735957	0.417797	radar	0.588958	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
1477010498349642	105.523	14.4745	1.72662	-0.929712	-0.427605	lidar	1.977	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
1477010498349642	105.473	14.4876	1.81958	-0.748674	-0.212781	radar	0.848183	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
1477010499349642	106.815	14.027	1.41346	-0.275838	0.228061	lidar	1.09778	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
1477010499349642	106.769	14.0066	1.52229	-0.271145	0.286273	radar	1.31033	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
1477010500349642	108.074	13.6609	1.76538	-0.0173521	0.265876	lidar	0.0768795	108.084	13.6604	108.122	13.644	1.47592	-0.423202
1477010500349642	108.079	13.6618	1.69611	-0.0262757	0.25027	radar	0.0630058	108.131	13.6844	108.122	13.644	1.47592	-0.423202
1477010501349642	109.528	13.5735	1.87542	0.0715596	0.158216	lidar	0.0697812	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
1477010501349642	109.486	13.5672	1.66469	0.0525233	0.141169	radar	0.413314	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
1477010502349642	111.055	12.6052	1.88196	-0.974618	-0.56011	lidar	1.31038	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
1477010502349642	111.138	12.6559	2.26322	-0.627575	-0.0944713	radar	2.34963	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
1477010503349642	112.902	12.466	1.64994	0.00039486	0.365031	lidar	1.32634	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
1477010503349642	112.906	12.4536	1.80082	0.00746419	0.37892	radar	0.231999	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
1477010504349642	114.783	12.5498	2.27291	0.217824	0.270055	lidar	0.423794	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
1477010504349642	114.797	12.5529	2.06495	0.210063	0.278001	radar	0.230316	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
1477010505349642	116.676	12.1165	2.178	-0.417387	-0.272252	lidar	0.82675	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
1477010505349642	116.715	12.1291	2.42613	-0.334961	-0.16181	radar	0.450313	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
1477010506349642	118.934	11.9946	2.655	0.0983921	0.218393	lidar	0.645928	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
1477010506349642	118.911	12.0024	2.40587	0.114598	0.233566	radar	0.26875	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
1477010507349642	120.696	12.2934	2.37167	0.272806	0.186041	lidar	0.00926687	120.695	12.2918	120.743	12.3289	2.21139	0.128528
1477010507349642	120.74	12.2978	2.36774	0.270015	0.186971	radar	0.461073	120.934	12.1905	120.743	12.3289	2.21139	0.128528
1477010508349642	123.53	12.8264	3.29656	-0.00765923	-0.110511	lidar	1.9563	123.568	12.8297	122.95	12.5114	2.29835	0.246599
1477010508349642	123.443	12.8089	2.74413	-0.069003	-0.190253	radar	1.92046	123.142	12.7694	122.95	12.5114	2.29835	0.246599
1477010509349642	124.909	12.7707	2.29425	-0.12688	-0.108299	lidar	0.479757	124.894	12.7743	125.242	12.8125	2.37624	0.369827
1477010509349642	125.011	12.7834	2.7131	-0.0900777	-0.0499876	radar	2.34515	125.376	12.9964	125.242	12.8125	2.37624	0.369827
1477010510349642	127.826	13.3191	3.29246	0.493169	0.352194	lidar	1.27505	127.853	13.3273	127.609	13.2365	2.44434	0.495787
1477010510349642	127.757	13.3178	3.06751	0.535746	0.428348	radar	1.08458	127.506	13.153	127.609	13.2365	2.44434	0.495787
1477010511349642	129.956	13.7157	2.33607	0.25063	-0.0217197	lidar	1.03077	129.947	13.6963	130.042	13.7853	2.50232	0.621879
1477010511349642	130.035	13.7268	2.53258	0.226896	-0.0493082	radar	1.36365	130.334	13.781	130.042	13.7853	2.50232	0.621879
1477010512349642	132.087	14.5035	2.69541	0.357075	0.0647658	lidar	0.0772444	132.092	14.507	132.53	14.458	2.55028	0.74543
1477010512349642	132.155	14.5096	2.83591	0.336274	0.0384829	radar	1.05027	132.447	14.3423	132.53	14.458	2.55028	0.74543
1477010513349642	135.045	15.0458	3.48144	-0.0254277	-0.217303	lidar	1.08785	135.074	15.0475	135.066	15.2513	2.58865	0.863795
1477010513349642	135.042	15.0358	3.01443	-0.0942206	-0.314189	radar	0.562997	135.127	14.6575	135.066	15.2513	2.58865	0.863795
1477010514349642	137.558	16.2003	2.88129	0.646461	0.358378	lidar	1.18644	137.561	16.2147	137.639	16.1592	2.61821	0.974442
1477010514349642	137.587	16.1931	3.24545	0.537595	0.191543	radar	0.423941	137.653	16.5145	137.639	16.1592	2.61821	0.974442
1477010515349642	140.32	17.0121	3.21744	0.187861	-0.164852	lidar	0.485888	140.331	17.008	140.242	17.1733	2.63994	1.07503
1477010515349642	140.324	17.0096	3.11831	0.192444	-0.155464	radar	0.0834268	140.305	17.5379	140.242	17.1733	2.63994	1.07503
1477010516349642	142.885	17.9866	3.24887	0.401856	0.0793447	lidar	0.169688	142.888	17.9918	142.868	18.2829	2.65497	1.16346
1477010516349642	142.838	17.9816	3.16649	0.412637	0.0948833	radar	0.512507	142.626	18.1458	142.868	18.2829	2.65497	1.16346
1477010517349642	145.381	19.1592	3.44081	0.392393	0.0194781	lidar	0.167063	145.392	19.1617	145.51	19.4754	2.66445	1.23795
1477010517349642	145.457	19.17	3.31499	0.411602	0.0777957	radar	1.80259	145.789	19.3785	145.51	19.4754	2.66445	1.23795
1477010518349642	148.235	20.471	3.72892	0.389032	0.0113231	lidar	0.351645	148.251	20.4754	148.163	20.7364	2.66951	1.29702
1477010518349642	148.216	20.4712	3.29799	0.468412	0.158605	radar	0.502324	148.146	20.9376	148.163	20.7364	2.66951	1.29702
1477010519349642	150.675	22.1094	3.61334	0.612485	0.14732	lidar	0.177037	150.686	22.1142	150.825	22.0502	2.67111	1.33953
1477010519349642	150.662	22.1074	3.58565	0.621384	0.160292	radar	0.0468393	150.649	21.8148	150.825	22.0502	2.67111	1.33953
1477010520349642	153.413	23.4922	3.57169	0.394021	-0.0885966	lidar	0.267081	153.422	23.4909	153.491	23.3999	2.66999	1.3647
1477010520349642	153.394	23.4839	3.28461	0.471162	0.0379031	radar	0.338872	153.466	22.9115	153.491	23.3999	2.66999	1.3647
1477010521349642	156.036	24.8057	3.54906	0.401138	-0.032297	lidar	0.168434	156.047	24.8084	156.159	24.7682	2.66666	1.37208
1477010521349642	156.026	24.8062	3.12146	0.465569	0.0928877	radar	0.449037	156.009	25.0678	156.159	24.7682	2.66666	1.37208
1477010522349642	158.881	26.0246	3.69942	0.291072	-0.0816871	lidar	0.782779	158.905	26.0308	158.827	26.1372	2.66127	1.36157
1477010522349642	158.902	26.0263	3.39429	0.309494	-0.0319181	radar	0.497196	159.014	26.1903	158.827	26.1372	2.66127	1.36157
1477010523349642	161.41	27.422	3.49976	0.54293	0.137078	lidar	0.0869826	161.412	27.4256	161.493	27.4891	2.65371	1.33344
1477010523349642	161.442	27.4321	3.27118	0.595196	0.231021	radar	0.449163	161.529	27.8454	161.493	27.4891	2.65371	1.33344
1477010524349642	163.624	28.7723	3.12364	0.546386	0.0516276	lidar	0.10289	163.625	28.7683	164.155	28.8064	2.64354	1.28825
1477010524349642	163.733	28.7903	3.20369	0.531288	0.0525059	radar	3.00899	164.116	29.315	164.155	28.8064	2.64354	1.28825
1477010525349642	166.793	30.195	4.06201	0.286225	-0.143125	lidar	1.43557	166.828	30.2062	166.809	30.0721	2.63006	1.22694
1477010525349642	166.741	30.1778	3.38041	0.358324	-0.0121198	radar	1.60579	166.748	29.7121	166.809	30.0721	2.63006	1.22694
1477010526349642	169.099	31.3706	3.363	0.473623	0.0696903	lidar	0.0199645	169.097	31.3717	169.452	31.2706	2.61238	1.15075
1477010526349642	169.119	31.3759	3.18351	0.500603	0.120201	radar	0.217567	169.345	30.7063	169.452	31.2706	2.61238	1.15075
1477010527349642	172.149	32.3351	3.73431	0.127221	-0.200332	lidar	1.02959	172.175	32.3404	172.079	32.3873	2.58945	1.06126
1477010527349642	172.145	32.324	3.24128	0.083426	-0.256842	radar	0.679295	172.135	32.6666	172.079	32.3873	2.58945	1.06126
1477010528349642	174.644	33.453	3.19994	0.53872	0.199362	lidar	0.532578	174.643	33.4625	174.685	33.4095	2.56021	0.960341
1477010528349642	174.627	33.4532	3.04205	0.568823	0.246074	radar	0.101334	174.474	33.9157	174.685	33.4095	2.56021	0.960341
1477010529349642	177.024	34.2075	2.88969	0.239725	-0.127865	lidar	0.417952	177.03	34.2009	177.261	34.3262	2.52363	0.850119
1477010529349642	177.041	34.2061	2.75216	0.230468	-0.129255	radar	0.200221	177.211	33.8467	177.261	34.3262	2.52363	0.850119
1477010530349642	180.122	35.1359	3.43093	0.3125	0.0055145	lidar	1.18613	180.145	35.1423	179.799	35.1289	2.47883	0.732949
1477010530349642	180.016	35.1196	2.863	0.364455	0.078219	radar	2.70846	179.543	35.4767	179.799	35.1289	2.47883	0.732949
1477010531349642	182.587	35.7537	3.12704	0.123909	-0.124826	lidar	0.299302	182.599	35.753	182.292	35.8114	2.42515	0.611338
1477010531349642	182.499	35.734	2.73634	0.115742	-0.144207	radar	1.87567	182.047	36.2626	182.292	35.8114	2.42515	0.611338
1477010532349642	184.728	36.508	2.82651	0.441572	0.154349	lidar	0.252475	184.732	36.5155	184.73	36.37	2.36226	0.487877
1477010532349642	184.73	36.5129	2.54789	0.488877	0.221113	radar	0.156285	184.833	36.1451	184.73	36.37	2.36226	0.487877
1477010533349642	186.934	36.9456	2.6362	0.0628221	-0.192026	lidar	0.520899	186.946	36.9404	187.103	36.804	2.29017	0.365145
1477010533349642	187	36.9565	2.63867	0.0312344	-0.21864	radar	1.1287	187.296	36.9375	187.103	36.804	2.29017	0.365145
1477010534349642	189.454	37.3981	2.90941	0.27549	0.0768406	lidar	0.412101	189.465	37.4052	189.401	37.1147	2.20928	0.245623
1477010534349642	189.483	37.4082	2.52073	0.329467	0.132716	radar	0.656185	189.738	36.951	189.401	37.1147	2.20928	0.245623
1477010535349642	191.727	37.5694	2.65019	-0.0713741	-0.206625	lidar	0.343467	191.735	37.5631	191.615	37.3064	2.12037	0.131591
1477010535349642	191.699	37.5596	2.42593	-0.105164	-0.25746	radar	0.239877	191.682	37.1147	191.615	37.3064	2.12037	0.131591
1477010536349642	193.474	37.276	2.31871	-0.207826	-0.159981	lidar	0.0379578	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
1477010536349642	193.493	37.2799	2.3242	-0.204159	-0.161982	radar	0.106214	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
1477010537349642	195.955	37.3936	3.03048	0.26348	0.237924	lidar	1.49533	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
1477010537349642	195.839	37.3978	2.31633	0.316651	0.323131	radar	3.15861	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
1477010538349642	197.719	37.7346	2.38066	0.185453	0.0392138	lidar	0.212254	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
1477010538349642	197.673	37.7241	2.09706	0.170387	0.0282924	radar	0.533009	197.582	37.303	197.683	37.2395	1.81869	-0.159495
1477010539349642	199.295	37.2982	2.00892	-0.417826	-0.356425	lidar	0.398199	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
1477010539349642	199.309	37.3025	2.05727	-0.404942	-0.33722	radar	0.048489	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
1477010540349642	201.512	36.9947	2.66091	0.0200515	0.15214	lidar	1.68844	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
1477010540349642	201.378	36.996	2.0713	-0.104479	-0.0123845	radar	3.49911	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
1477010541349642	202.962	36.4608	2.13533	-0.340282	-0.149707	lidar	0.0521104	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
